machine_id,line_id,timestamp,shift,avg_temperature,avg_vibration,avg_pressure,avg_cycle_time,avg_energy_consumption,pressure_instability,anomaly_signal,machine_age_years,last_maintenance_days_ago,defect_flag,defect_count,previous_downtime_minutes,cycle_time_drift,pressure_deviation,night_shift_flag,maintenance_recency_score,quality_risk_index,yield_rate
M007,L1,2026-01-21 04:00:00,Night,76.1075,2.3520000000000003,115.82249999999999,57.582499999999996,168.0575,2.3975,0.40025,3,30,0,0,0.0,0.15124999999999744,2.9112499999999955,1,0,1.639125000000002,1.0
M007,L1,2026-01-21 08:00:00,Day,73.1675,2.12025,114.61500000000001,57.7875,165.4775,1.48,0.28975,3,30,0,0,0.0,0.35625000000000284,1.7037500000000136,0,0,0.9537500000000017,1.0
M007,L1,2026-01-21 12:00:00,Day,71.28999999999999,1.95925,111.695,57.3775,166.4725,1.875,0.3375,3,30,0,0,0.0,-0.05375000000000085,1.2162500000000023,0,0,0.9375,1.0
M007,L1,2026-01-21 16:00:00,Evening,70.6525,2.1717500000000003,110.13499999999999,57.39,165.9425,3.4349999999999996,0.52425,3,30,0,0,0.0,-0.04124999999999801,2.7762500000000045,0,0,1.7174999999999998,1.0
M007,L1,2026-01-21 20:00:00,Evening,72.625,1.9692500000000002,111.2,56.620000000000005,165.85500000000002,2.37,0.3965,3,30,0,0,0.0,-0.811249999999994,1.7112499999999926,0,0,1.185,1.0
M007,L1,2026-01-22 00:00:00,Night,74.9025,2.17325,113.96,55.475,165.635,2.855,0.45525,3,30,0,0,0.0,-1.9562499999999972,1.0487499999999983,1,0,1.4275,1.0
M007,L1,2026-01-22 04:00:00,Night,76.08,2.1385,116.0375,58.33,170.5075,2.4675,0.40900000000000003,3,30,0,0,0.0,0.8987499999999997,3.126249999999999,1,0,1.800999999999999,1.0
M007,L1,2026-01-22 08:00:00,Day,73.18,2.2235,114.7625,57.589999999999996,165.32,1.1925,0.2555,3,30,0,0,0.0,0.15874999999999773,1.8512500000000074,0,0,0.6914999999999986,1.0
M007,L1,2026-01-22 12:00:00,Day,72.5125,2.1485000000000003,112.565,56.435,165.35,1.69,0.31525000000000003,3,30,0,0,0.0,-0.9962499999999963,0.3462499999999977,0,0,0.845,1.0
M007,L1,2026-01-22 16:00:00,Evening,72.185,2.137,109.705,56.9125,164.76500000000001,3.865,0.5765,3,30,0,0,0.0,-0.5187499999999972,3.206249999999997,0,0,1.9325,1.0
M007,L1,2026-01-22 20:00:00,Evening,73.4425,2.00175,111.26,56.4275,167.2025,2.55,0.41825,3,30,0,0,0.0,-1.0037499999999966,1.6512499999999903,0,0,1.275,1.0
M007,L1,2026-01-23 00:00:00,Night,75.38,2.18275,112.3725,55.6875,165.8425,1.3225,0.27125,3,30,0,0,0.0,-1.7437499999999986,0.5387499999999932,1,0,0.66125,1.0
M007,L1,2026-01-23 04:00:00,Night,76.7625,2.23475,114.08,56.34,167.98000000000002,2.3049999999999997,0.38925,3,30,0,0,0.0,-1.0912499999999952,1.1687500000000028,1,0,1.419375000000001,1.0
M007,L1,2026-01-23 08:00:00,Day,73.14,2.16675,113.97999999999999,57.165,168.3625,0.825,0.21125,3,30,0,0,0.0,-0.26624999999999943,1.0687499999999943,0,0,0.4125,1.0
M007,L1,2026-01-23 12:00:00,Day,71.295,2.09325,112.33,57.4225,167.12,2.02,0.355,3,30,0,0,0.0,-0.008749999999999147,0.5812499999999972,0,0,1.01,1.0
M007,L1,2026-01-23 16:00:00,Evening,73.685,2.23925,111.905,56.5925,167.08249999999998,1.92,0.34299999999999997,3,30,0,0,0.0,-0.8387499999999974,1.0062499999999943,0,0,0.96,1.0
M007,L1,2026-01-23 20:00:00,Evening,72.1775,2.26975,110.14750000000001,59.295,168.5025,3.4225000000000003,0.56875,3,30,0,0,0.0,1.8637500000000031,2.7637499999999875,0,0,2.829500000000002,1.0
M007,L1,2026-01-24 00:00:00,Night,75.45750000000001,2.2824999999999998,114.195,58.3825,168.0525,2.165,0.37224999999999997,3,30,0,1,0.0,0.9512500000000017,1.2837499999999977,1,0,1.653250000000001,0.99
M007,L1,2026-01-24 04:00:00,Night,75.215,2.03575,114.89750000000001,56.82,168.17,1.3275,0.272,3,30,0,0,0.0,-0.6112499999999983,1.9862500000000125,1,0,0.66375,1.0
M007,L1,2026-01-24 08:00:00,Day,73.64750000000001,2.0877499999999998,114.44,57.03,166.555,2.055,0.35875,3,30,0,0,0.0,-0.40124999999999744,1.5287500000000023,0,0,1.0275,1.0
M007,L1,2026-01-24 12:00:00,Day,72.79,1.94375,112.87,56.8375,167.5975,1.01,0.23399999999999999,3,30,0,1,0.0,-0.59375,0.041249999999990905,0,0,0.505,0.99
M007,L1,2026-01-24 16:00:00,Evening,72.4875,2.275,109.86,56.725,167.28,4.21,0.61775,3,30,0,0,0.0,-0.7062499999999972,3.051249999999996,0,0,2.105,1.0
M007,L1,2026-01-24 20:00:00,Evening,73.2775,2.1235,110.545,56.8525,167.94,3.025,0.47550000000000003,3,30,0,0,0.0,-0.5787499999999994,2.3662499999999937,0,0,1.5125,1.0
M007,L1,2026-01-25 00:00:00,Night,74.4525,2.41975,113.05,57.685,168.29,1.47,0.29125,3,30,0,0,0.0,0.2537500000000037,0.1387500000000017,1,0,1.6057500000000036,1.0
M007,L1,2026-01-25 04:00:00,Night,76.9525,2.08225,115.51,56.807500000000005,168.8425,1.94,0.3455,3,30,0,0,0.0,-0.623749999999994,2.5987500000000097,1,0,1.3033750000000002,1.0
M007,L1,2026-01-25 08:00:00,Day,73.99000000000001,2.0335,114.7025,57.6,168.17249999999999,2.5425,0.4175,3,30,0,0,0.0,0.16875000000000284,1.7912500000000051,0,0,1.3725000000000016,1.0
M007,L1,2026-01-25 12:00:00,Day,71.7475,2.01325,113.635,56.8325,167.3075,1.28,0.266,3,30,0,0,0.0,-0.5987499999999955,0.7237500000000097,0,0,0.64,1.0
M007,L1,2026-01-25 16:00:00,Evening,72.295,2.222,111.3925,55.415,166.46,2.3575,0.39525,3,30,0,0,0.0,-2.0162499999999994,1.5187499999999972,0,0,1.17875,1.0
M007,L1,2026-01-25 20:00:00,Evening,71.4975,2.1125,110.815,57.84,164.535,2.755,0.443,3,30,0,1,0.0,0.40875000000000483,2.0962499999999977,0,0,1.6227500000000028,0.99
M007,L1,2026-01-26 00:00:00,Night,75.0175,2.19,114.23,56.3625,165.61,1.59,0.30300000000000005,3,30,0,0,0.0,-1.0687500000000014,1.3187500000000085,1,0,0.795,1.0
M007,L1,2026-01-26 04:00:00,Night,75.5275,2.15,114.785,57.685,169.7825,2.88,0.458,3,30,0,0,0.0,0.2537500000000037,1.8737500000000011,1,0,1.5922500000000022,1.0
M007,L1,2026-01-26 08:00:00,Day,74.5275,2.27,113.07,55.92,169.3225,2.71,0.4375,3,30,0,0,0.0,-1.5112499999999969,0.15874999999999773,0,0,1.355,1.0
M007,L1,2026-01-26 12:00:00,Day,72.6325,2.03175,111.62,58.7525,168.055,2.0100000000000002,0.35350000000000004,3,30,0,0,0.0,1.3212499999999991,1.291249999999991,0,0,1.7977499999999997,1.0
M007,L1,2026-01-26 16:00:00,Evening,71.78,2.1275,110.3125,59.005,168.195,3.2575000000000003,0.50325,3,30,0,0,0.0,1.573750000000004,2.5987499999999955,0,0,2.5730000000000026,1.0
M007,L1,2026-01-26 20:00:00,Evening,73.33,2.18025,111.495,56.2375,168.685,2.6,0.42475,3,30,0,0,0.0,-1.1937500000000014,1.416249999999991,0,0,1.3,1.0
M007,L1,2026-01-27 00:00:00,Night,76.1875,1.94875,113.775,56.2125,167.6425,1.315,0.27,3,30,0,0,0.0,-1.21875,0.8637500000000102,1,0,0.723125,1.0
M007,L1,2026-01-27 04:00:00,Night,75.775,2.17675,115.6175,59.5325,168.8275,2.0475,0.358,3,30,0,0,0.0,2.1012500000000003,2.7062500000000114,1,0,2.2845,1.0
M007,L1,2026-01-27 08:00:00,Day,73.065,2.20725,115.28999999999999,55.769999999999996,168.12,2.315,0.3905,3,30,0,0,0.0,-1.6612500000000026,2.3787499999999966,0,0,1.1575,1.0
M007,L1,2026-01-27 12:00:00,Day,72.38,2.1445,111.9025,57.4075,168.275,1.6675,0.31275000000000003,3,30,0,0,0.0,-0.023749999999999716,1.008749999999992,0,0,0.83375,1.0
M007,L1,2026-01-27 16:00:00,Evening,72.745,2.26925,110.075,56.54,165.7825,3.495,0.5317500000000001,3,30,0,0,0.0,-0.8912499999999994,2.8362499999999926,0,0,1.7475,1.0
M007,L1,2026-01-27 20:00:00,Evening,72.9575,2.20575,109.53,57.177499999999995,168.6925,4.04,0.5975,3,30,0,0,0.0,-0.2537500000000037,3.3812499999999943,0,0,2.02,1.0
M007,L1,2026-01-28 00:00:00,Night,74.695,2.41725,113.005,60.144999999999996,169.41,1.3,0.26975,3,30,0,0,0.0,2.7137499999999974,0.09375,1,0,2.9817500000000003,1.0
M007,L1,2026-01-28 04:00:00,Night,75.7825,2.2695,116.205,58.3,168.8775,2.6350000000000002,0.42825,3,30,0,1,0.0,0.8687499999999986,3.293750000000003,1,0,1.8387499999999992,0.99
M007,L1,2026-01-28 08:00:00,Day,73.4825,2.10075,116.4225,57.5175,165.62,2.8525,0.45475,3,30,0,0,0.0,0.08624999999999972,3.511250000000004,0,0,1.4779999999999998,1.0
M007,L1,2026-01-28 12:00:00,Day,72.18,2.016,111.9075,57.2525,167.365,1.6625,0.312,3,30,0,0,0.0,-0.17875000000000085,1.0037499999999966,0,0,0.83125,1.0
M007,L1,2026-01-28 16:00:00,Evening,72.51249999999999,2.1390000000000002,111.37,57.1225,165.32999999999998,2.2,0.3765,3,30,0,0,0.0,-0.3087499999999963,1.541249999999991,0,0,1.1,1.0
M007,L1,2026-01-28 20:00:00,Evening,73.0475,2.12575,112.7575,58.9475,167.995,1.1125,0.24575,3,30,0,0,0.0,1.5162499999999994,0.15375000000000227,0,0,1.4659999999999997,1.0
M007,L1,2026-01-29 00:00:00,Night,76.0075,2.1425,115.47749999999999,57.525000000000006,168.89,3.6125,0.546,3,30,0,0,0.0,0.0937500000000071,2.5662499999999966,1,0,1.8651250000000017,1.0
M007,L1,2026-01-29 04:00:00,Night,75.8175,2.265,114.3925,57.0525,169.615,0.8225,0.211,3,30,0,0,0.0,-0.3787499999999966,1.4812500000000028,1,0,0.41125,1.0
M007,L1,2026-01-29 08:00:00,Day,73.32000000000001,2.2065,114.93,58.307500000000005,165.93,2.39,0.39925,3,30,0,2,0.0,0.876250000000006,2.0187500000000114,0,0,1.7207500000000038,0.98
M007,L1,2026-01-29 12:00:00,Day,72.1125,2.1745,112.595,57.972500000000004,167.555,1.17,0.253,3,30,0,0,0.0,0.5412500000000051,0.3162499999999966,0,0,0.909750000000003,1.0
M007,L1,2026-01-29 16:00:00,Evening,71.115,2.1094999999999997,110.35249999999999,57.6075,168.02249999999998,3.2175,0.4985,3,30,0,0,0.0,0.17625000000000313,2.5587500000000034,0,0,1.7145000000000017,1.0
M007,L1,2026-01-29 20:00:00,Evening,73.715,2.20025,112.95750000000001,55.7775,165.79000000000002,1.0375,0.23675000000000002,3,30,0,0,0.0,-1.6537499999999952,0.04625000000001478,0,0,0.51875,1.0
M007,L1,2026-01-30 00:00:00,Night,75.3925,2.32075,112.4875,57.269999999999996,167.35500000000002,1.7875,0.3305,3,30,0,0,0.0,-0.16125000000000256,0.4237499999999983,1,0,1.0182500000000003,1.0
M007,L1,2026-01-30 04:00:00,Night,76.2875,2.2895,115.3475,56.1075,169.675,1.7774999999999999,0.3255,3,30,0,0,0.0,-1.3237499999999969,2.436250000000001,1,0,0.9893749999999979,1.0
M007,L1,2026-01-30 08:00:00,Day,71.8925,2.2795,114.1175,57.3575,167.3825,0.5825,0.18225,3,30,0,0,0.0,-0.07374999999999687,1.2062500000000114,0,0,0.29125,1.0
M007,L1,2026-01-30 12:00:00,Day,72.005,2.194,112.1,56.8,165.2575,1.47,0.28900000000000003,3,30,0,0,0.0,-0.6312500000000014,0.8112500000000011,0,0,0.735,1.0
M007,L1,2026-01-30 16:00:00,Evening,71.98750000000001,2.24475,111.4125,58.47,168.975,2.1574999999999998,0.371,3,30,0,0,0.0,1.0387500000000003,1.4987500000000011,0,0,1.702,1.0
M007,L1,2026-01-30 20:00:00,Evening,72.895,2.2165,109.96000000000001,55.4825,165.4375,3.61,0.54575,3,30,0,0,0.0,-1.9487499999999969,2.9512499999999875,0,0,1.805,1.0
M007,L1,2026-01-31 00:00:00,Night,75.7625,2.32625,113.9525,57.5675,168.43,2.7075,0.437,3,30,0,0,0.0,0.13625000000000398,1.0412500000000051,1,0,1.593000000000003,1.0
M007,L1,2026-01-31 04:00:00,Night,76.83500000000001,2.15925,114.53,56.6875,166.95000000000002,1.275,0.26525,3,30,0,0,0.0,-0.7437499999999986,1.6187500000000057,1,0,0.9297500000000027,1.0
M007,L1,2026-01-31 08:00:00,Day,73.37,2.4517499999999997,114.59,58.4725,169.1725,1.565,0.30025,3,30,0,0,0.0,1.041249999999998,1.678750000000008,0,0,2.3177499999999975,1.0
M007,L1,2026-01-31 12:00:00,Day,72.2225,2.4455,112.1575,57.905,169.055,1.4125,0.28175,3,30,0,0,0.0,0.47375000000000256,0.7537499999999966,0,0,1.8635000000000026,1.0
M007,L1,2026-01-31 16:00:00,Evening,71.44,2.3834999999999997,111.2825,55.995,166.3425,2.8075,0.44925000000000004,3,30,0,0,0.0,-1.4362500000000011,1.6287499999999966,0,0,1.9047499999999995,1.0
M007,L1,2026-01-31 20:00:00,Evening,73.3025,2.37225,111.945,56.6225,166.8775,1.8050000000000002,0.32925,3,30,0,0,0.0,-0.8087499999999963,0.9662500000000023,0,0,1.3360000000000023,1.0
M007,L1,2026-02-01 00:00:00,Night,74.3575,2.298,114.0925,58.35,167.54749999999999,1.3975,0.28049999999999997,3,30,0,0,0.0,0.9187500000000028,1.1812500000000057,1,0,1.2500000000000018,1.0
M007,L1,2026-02-01 04:00:00,Night,76.69,2.31475,115.42,57.6,167.8475,2.19,0.37525,3,30,0,0,0.0,0.16875000000000284,2.5087500000000063,1,0,1.5262500000000023,1.0
M007,L1,2026-02-01 08:00:00,Day,74.39,2.2355,115.4675,57.394999999999996,168.1975,1.8975,0.34,3,30,0,0,0.0,-0.03625000000000256,2.5562500000000057,0,0,0.94875,1.0
M007,L1,2026-02-01 12:00:00,Day,71.59,2.1087499999999997,111.9275,58.6975,168.7225,2.6174999999999997,0.42674999999999996,3,30,0,0,0.0,1.2662499999999994,0.9837500000000006,0,0,2.0684999999999993,1.0
M007,L1,2026-02-01 16:00:00,Evening,72.83,2.2432499999999997,110.88,57.55,167.49,2.82,0.45075,3,30,0,0,0.0,0.11874999999999858,2.03125,0,0,1.481249999999999,1.0
M007,L1,2026-02-01 20:00:00,Evening,73.47,2.44175,111.66,55.41,167.19,1.91,0.3415,3,30,0,0,0.0,-2.021250000000002,1.2512499999999989,0,0,1.8055000000000003,1.0
M007,L1,2026-02-02 00:00:00,Night,74.7825,2.4522500000000003,113.25,58.8125,167.64249999999998,1.355,0.275,3,30,0,0,73.0,1.3812500000000014,0.33875000000000455,1,0,2.419750000000003,1.0
M007,L1,2026-02-02 04:00:00,Night,76.25,2.54975,115.9175,57.7825,168.7875,2.3475,0.42575,3,30,0,1,73.0,0.3512500000000003,3.0062500000000085,1,0,2.9705000000000013,0.99
M007,L1,2026-02-02 08:00:00,Day,73.8625,2.3795,113.69749999999999,57.36,172.07999999999998,1.1475,0.25025,3,30,0,0,73.0,-0.07124999999999915,0.7862499999999955,0,0,1.050750000000002,1.0
M007,L1,2026-02-02 12:00:00,Day,72.215,2.249,113.5675,58.504999999999995,167.9625,2.0925000000000002,0.36375,3,30,0,0,73.0,1.0737499999999969,0.65625,0,0,1.6904999999999983,1.0
M007,L1,2026-02-02 16:00:00,Evening,72.0525,2.446,109.66999999999999,55.9975,168.4525,3.9,0.5807500000000001,3,30,0,0,73.0,-1.4337499999999963,3.241250000000008,0,0,2.8260000000000023,1.0
M007,L1,2026-02-02 20:00:00,Evening,71.3625,2.3775,110.4775,56.57,169.39,3.0925000000000002,0.48425,3,30,0,0,73.0,-0.8612499999999983,2.433749999999989,0,0,2.011250000000001,1.0
M007,L1,2026-02-03 00:00:00,Night,74.56,2.66675,113.1725,57.68,167.6225,1.2974999999999999,0.26825,3,30,0,1,0.0,0.24875000000000114,0.261250000000004,1,0,2.9985000000000017,0.99
M007,L1,2026-02-03 04:00:00,Night,74.3275,2.299,116.10249999999999,56.7075,166.13,2.5325,0.41625,3,30,0,0,0.0,-0.7237499999999955,3.1912499999999966,1,0,1.26625,1.0
M007,L1,2026-02-03 08:00:00,Day,73.82499999999999,2.387,115.1725,58.11,169.54000000000002,1.8275,0.332,3,30,0,0,0.0,0.6787500000000009,2.261250000000004,0,0,1.8430000000000017,1.0
M007,L1,2026-02-03 12:00:00,Day,72.745,2.274,111.99,55.325,167.23250000000002,2.265,0.38425,3,30,0,0,0.0,-2.1062499999999957,0.9212500000000006,0,0,1.1325,1.0
M007,L1,2026-02-03 16:00:00,Evening,71.475,2.395,109.89750000000001,57.4875,167.93,3.6725,0.55325,3,30,0,0,0.0,0.05624999999999858,3.0137499999999875,0,0,2.4400000000000004,1.0
M007,L1,2026-02-03 20:00:00,Evening,72.79249999999999,2.37825,110.85,57.5025,169.265,2.72,0.439,3,30,0,0,0.0,0.07124999999999915,2.061250000000001,0,0,1.8722500000000006,1.0
M007,L1,2026-02-04 00:00:00,Night,74.68,2.38225,113.8275,56.72,169.505,1.5325,0.29625,3,30,0,0,0.0,-0.7112499999999997,0.9162500000000051,1,0,1.2597500000000008,1.0
M007,L1,2026-02-04 04:00:00,Night,74.765,2.44275,113.93,55.4025,166.1575,0.845,0.214,3,30,0,1,0.0,-2.028749999999995,1.0187500000000114,1,0,1.2790000000000021,0.99
M007,L1,2026-02-04 08:00:00,Day,72.36,2.17025,114.9225,57.3125,169.835,2.6675,0.4325,3,30,0,0,0.0,-0.11874999999999858,2.011250000000004,0,0,1.33375,1.0
M007,L1,2026-02-04 12:00:00,Day,72.0425,2.292,112.22749999999999,58.37,167.3125,1.3424999999999998,0.27375,3,30,0,0,0.0,0.9387499999999989,0.6837500000000034,0,0,1.2344999999999993,1.0
M007,L1,2026-02-04 16:00:00,Evening,72.7825,2.4755000000000003,110.5175,57.305,169.885,3.0525,0.479,3,30,0,0,0.0,-0.12624999999999886,2.393749999999997,0,0,2.5792500000000027,1.0
M007,L1,2026-02-04 20:00:00,Evening,73.865,2.3682499999999997,110.8275,57.525,167.785,2.7424999999999997,0.44175,3,30,0,0,0.0,0.09375,2.083749999999995,0,0,1.8369999999999993,1.0
M007,L1,2026-02-05 00:00:00,Night,75.2475,2.432,112.3,58.365,169.005,1.7149999999999999,0.3185,3,30,0,1,0.0,0.9337500000000034,0.6112499999999983,1,0,2.2097500000000028,0.99
M007,L1,2026-02-05 04:00:00,Night,75.615,2.45625,115.86500000000001,56.2775,168.7,2.295,0.388,3,30,0,0,0.0,-1.1537499999999952,2.9537500000000136,1,0,2.085,1.0
M007,L1,2026-02-05 08:00:00,Day,72.825,2.1297499999999996,114.82,58.7725,166.70999999999998,1.595,0.30375,3,30,0,0,0.0,1.3412500000000023,1.9087499999999977,0,0,1.6022500000000013,1.0
M007,L1,2026-02-05 12:00:00,Day,71.73750000000001,2.3715,112.5325,58.247499999999995,167.5325,1.5725,0.30125,3,30,0,0,0.0,0.8162499999999966,0.3787499999999966,0,0,1.705,1.0
M007,L1,2026-02-05 16:00:00,Evening,73.00999999999999,2.402,109.8225,57.1725,166.73000000000002,3.7474999999999996,0.56225,3,30,0,0,0.0,-0.25874999999999915,3.0887499999999903,0,0,2.4857500000000017,1.0
M007,L1,2026-02-05 20:00:00,Evening,72.505,2.3375,112.02250000000001,57.5025,168.305,2.8575,0.455,3,30,0,0,0.0,0.07124999999999915,0.8887499999999875,0,0,1.6965,1.0
M007,L1,2026-02-06 00:00:00,Night,74.5675,2.649,113.89,58.025,171.2325,1.6,0.406,3,30,0,0,0.0,0.59375,0.9787500000000051,1,0,3.250250000000001,1.0
M007,L1,2026-02-06 04:00:00,Night,75.4325,2.57475,115.305,56.519999999999996,169.6675,1.735,0.3335,3,30,0,0,0.0,-0.9112500000000026,2.3937500000000114,1,0,2.5160000000000005,1.0
M007,L1,2026-02-06 08:00:00,Day,74.0675,2.314,115.4825,56.2225,167.8175,2.1125,0.36575,3,30,0,0,0.0,-1.208750000000002,2.5712500000000063,0,0,1.1402500000000013,1.0
M007,L1,2026-02-06 12:00:00,Day,71.4825,2.3667499999999997,110.94,55.9725,165.32999999999998,3.185,0.49475,3,30,0,0,0.0,-1.458750000000002,1.9712499999999977,0,0,1.9929999999999992,1.0
M007,L1,2026-02-06 16:00:00,Evening,71.3175,2.32675,109.9575,58.9875,167.68,3.6125,0.546,3,30,0,0,0.0,1.5562499999999986,2.9537499999999994,0,0,2.9005000000000005,1.0
M007,L1,2026-02-06 20:00:00,Evening,72.18,2.33825,109.58,58.54,169.3875,3.9899999999999998,0.5915,3,30,0,0,0.0,1.1087500000000006,3.331249999999997,0,0,2.889750000000001,1.0
M007,L1,2026-02-07 00:00:00,Night,76.2025,2.561,114.425,55.9775,167.09,0.9600000000000001,0.25075000000000003,3,30,0,0,0.0,-1.4537499999999994,1.5137500000000017,1,0,2.116875000000001,1.0
M007,L1,2026-02-07 04:00:00,Night,76.11500000000001,2.4635,115.6,57.83,169.4325,2.03,0.356,3,30,0,0,0.0,0.3987499999999997,2.688749999999999,1,0,2.2755000000000027,1.0
M007,L1,2026-02-07 08:00:00,Day,74.1525,2.39875,114.685,58.36,168.72,1.115,0.24625000000000002,3,30,0,0,0.0,0.9287500000000009,1.7737500000000068,0,0,1.7072500000000024,1.0
M007,L1,2026-02-07 12:00:00,Day,72.61,2.2887500000000003,112.8175,58.2225,167.66,2.0075000000000003,0.35950000000000004,3,30,0,0,0.0,0.791249999999998,0.09375,0,0,1.478499999999999,1.0
M007,L1,2026-02-07 16:00:00,Evening,71.76,2.366,110.9125,60.0275,169.255,2.6575,0.43625,3,30,0,0,0.0,2.596250000000005,1.9987500000000011,0,0,3.2825000000000046,1.0
M007,L1,2026-02-07 20:00:00,Evening,71.8675,2.4452499999999997,113.3725,58.555,169.825,0.5475,0.17825,3,30,0,0,0.0,1.1237500000000011,0.4612500000000068,0,0,1.8195,1.0
M007,L1,2026-02-08 00:00:00,Night,75.6525,2.6245,115.17750000000001,58.692499999999995,167.9075,2.3275,0.39275,3,30,0,0,0.0,1.2612499999999969,2.2662500000000136,1,0,3.867499999999998,1.0
M007,L1,2026-02-08 04:00:00,Night,75.0175,2.509,114.06,59.260000000000005,169.66,0.655,0.216,3,30,0,0,0.0,1.8287500000000065,1.1487500000000068,1,0,2.6787500000000044,1.0
M007,L1,2026-02-08 08:00:00,Day,74.0975,2.2785,112.87,57.817499999999995,168.3225,0.93,0.224,3,30,0,0,0.0,0.3862499999999969,0.041249999999990905,0,0,0.6967499999999982,1.0
M007,L1,2026-02-08 12:00:00,Day,71.52,2.378,110.9875,57.8525,168.545,3.3175,0.5105,3,30,0,0,0.0,0.42125000000000057,1.9237499999999983,0,0,2.379500000000002,1.0
M007,L1,2026-02-08 16:00:00,Evening,72.175,2.53425,109.005,58.06,167.0775,4.5649999999999995,0.67125,3,30,0,0,0.0,0.6287500000000037,3.90625,0,0,4.065250000000004,1.0
M007,L1,2026-02-08 20:00:00,Evening,72.67,2.35175,113.345,56.1425,167.06,1.535,0.2965,3,30,0,0,0.0,-1.2887500000000003,0.4337500000000034,0,0,1.0780000000000012,1.0
M007,L1,2026-02-09 00:00:00,Night,74.03999999999999,2.497,114.32,58.2825,169.3525,1.345,0.27375,3,30,0,0,0.0,0.8512500000000003,1.4087499999999977,1,0,2.3652500000000005,1.0
M007,L1,2026-02-09 04:00:00,Night,76.4375,2.534,116.33500000000001,60.605000000000004,169.88,2.765,0.44425,3,30,0,0,0.0,3.1737500000000054,3.4237500000000125,1,0,4.843875000000003,1.0
M007,L1,2026-02-09 08:00:00,Day,74.49000000000001,2.3587499999999997,115.4725,57.4075,169.1275,1.9024999999999999,0.341,3,30,0,0,0.0,-0.023749999999999716,2.561250000000001,0,0,1.303749999999999,1.0
M007,L1,2026-02-09 12:00:00,Day,71.5475,2.423,110.1275,55.995,164.79000000000002,3.4425,0.5255000000000001,3,30,0,0,0.0,-1.4362500000000011,2.7837499999999977,0,0,2.4592500000000013,1.0
M007,L1,2026-02-09 16:00:00,Evening,72.3625,2.3705,111.765,57.2425,168.91500000000002,1.805,0.329,3,30,0,0,0.0,-0.18874999999999886,1.1462499999999949,0,0,1.3255,1.0
M007,L1,2026-02-09 20:00:00,Evening,72.5425,2.422,112.19,57.6175,168.2375,1.4049999999999998,0.28075,3,30,0,0,0.0,0.18625000000000114,0.7212499999999977,0,0,1.5462500000000026,1.0
M007,L1,2026-02-10 00:00:00,Night,75.715,2.36375,111.9175,59.4375,169.1075,1.6524999999999999,0.37375,3,30,0,0,0.0,2.0062500000000014,0.9937499999999915,1,0,2.412500000000002,1.0
M007,L1,2026-02-10 04:00:00,Night,77.0325,2.45325,113.92,58.1325,170.14249999999998,1.345,0.274,3,30,0,1,0.0,0.7012500000000017,1.0087500000000063,1,0,2.3741250000000025,0.99
M007,L1,2026-02-10 08:00:00,Day,73.615,2.34275,114.69999999999999,56.9825,168.2725,1.13,0.24825,3,30,0,0,0.0,-0.4487499999999969,1.7887499999999932,0,0,0.8215000000000017,1.0
M007,L1,2026-02-10 12:00:00,Day,71.99,2.44375,110.8,57.64,168.19,2.87,0.45675,3,30,0,0,0.0,0.208750000000002,2.1112499999999983,0,0,2.422750000000003,1.0
M007,L1,2026-02-10 16:00:00,Evening,70.705,2.69525,111.255,57.94,167.885,3.2150000000000003,0.5785,3,30,0,1,0.0,0.5087499999999991,1.65625,0,0,4.284250000000002,0.99
M007,L1,2026-02-10 20:00:00,Evening,73.445,2.641,110.455,57.24,170.59,3.115,0.50825,3,30,0,0,0.0,-0.1912499999999966,2.456249999999997,0,0,3.6035000000000013,1.0
M007,L1,2026-02-11 00:00:00,Night,74.50750000000001,2.61275,114.89,59.457499999999996,169.3075,2.27,0.40675,3,30,0,0,0.0,2.0262499999999974,1.9787500000000051,1,0,4.22725,1.0
M007,L1,2026-02-11 04:00:00,Night,75.825,2.40575,114.6375,58.115,169.8175,1.0675,0.24075,3,30,0,0,0.0,0.6837500000000034,1.7262500000000074,1,0,1.578500000000002,1.0
M007,L1,2026-02-11 08:00:00,Day,72.4875,2.49,113.905,57.8225,168.85750000000002,1.295,0.268,3,30,0,1,0.0,0.39124999999999943,0.9937500000000057,0,0,2.022250000000002,0.99
M007,L1,2026-02-11 12:00:00,Day,72.7475,2.49125,111.4575,58.7125,169.4625,2.1125,0.37024999999999997,3,30,0,0,0.0,1.28125,1.4537499999999994,0,0,2.9725000000000006,1.0
M007,L1,2026-02-11 16:00:00,Evening,72.7,2.56525,110.66,59.230000000000004,170.24,2.91,0.48675,3,30,0,0,0.0,1.7987500000000054,2.251249999999999,0,0,4.125750000000004,1.0
M007,L1,2026-02-11 20:00:00,Evening,74.4075,2.5162500000000003,111.0675,57.5225,165.2025,2.5025000000000004,0.41300000000000003,3,30,0,1,0.0,0.09125000000000227,1.84375,0,0,2.603500000000005,0.99
M007,L1,2026-02-12 00:00:00,Night,75.4225,2.40625,113.535,60.155,170.39499999999998,2.0549999999999997,0.359,3,30,0,0,47.0,2.7237500000000026,0.6237500000000011,1,0,3.2992500000000025,1.0
M007,L1,2026-02-12 04:00:00,Night,75.275,2.69475,117.1625,56.3475,168.7425,3.5925000000000002,0.5525,3,30,0,0,47.0,-1.083750000000002,4.251249999999999,1,0,4.1647500000000015,1.0
